CustomerID,Name,Age,Gender,Annual_Income,Spending_Score,Membership_Level,Purchase_Frequency,Membership_upgrade,Avg_Order_Value,Preferred_Cuisine,Weekend_Order_Ratio,App_Rating,Avg_Delivery_Tips,Discount_Usage_Freq,Total_Cuisines_Tried,Avg_Delivery_Time,Last_Month_Complaints
CUST1214,Stacey Davis,45,Male,67095,70,Silver,8.9,1,81.33,Chinese,0.49,3,6.56,Medium,8,25.6,1
CUST1215,Christopher Sanders,23,Female,43878,29,Platinum,4.6,1,32.35,Chinese,0.5,2,4.73,High,5,42,0
CUST1216,Beth Mcgee,58,Female,66283,38,Silver,5.3,1,54.71,Mexican,0.48,3,5.9,Low,8,35.8,1
CUST1217,Brian Mcintosh,35,Male,43032,73,Gold,14.3,0,53.64,Chinese,0.51,4,7.98,Low,10,59.9,0
CUST1218,Lisa Park,69,Female,62875,92,Gold,12.8,0,72.28,Thai,0.43,5,6.31,Medium,7,33.9,0
CUST1219,Kimberly Davidson,62,Male,41729,70,Gold,3.1,1,56.3,Pizza,0.79,3,5.39,Low,1,32.7,0
CUST1220,David Lewis,57,Female,61603,47,Basic,12.3,0,71.31,Italian,0.61,4,5.88,Low,7,47,0
CUST1221,Julia Bryant,23,Female,56086,64,Gold,14.5,0,59.92,Indian,0.59,3,4.09,Medium,8,35.2,0
CUST1222,Heather Lyons,27,Male,35378,95,Basic,13.1,0,21,Italian,0.69,3,1.35,Medium,3,24.4,0
CUST1223,Lisa Griffith,25,Male,69745,27,Gold,8.7,0,60.52,Healthy,0.29,4,8.75,Medium,9,26.2,0
CUST1224,Jonathan King,29,Female,30331,35,Silver,6,1,23.21,Thai,0.62,4,3.45,Low,8,31.7,0
CUST1225,Jeffrey Garner,48,Female,65146,22,Silver,8.2,0,48.47,Thai,0.7,5,2.64,Medium,2,41.6,0
CUST1226,Jessica Mack,46,Male,65583,12,Silver,12.8,0,96.6,Burger,0.31,3,6.28,Low,6,47.7,0
CUST1227,Teresa Bailey,51,Male,52389,11,Gold,8.1,0,46.79,Thai,0.69,5,4.32,Low,4,43,0
CUST1228,Cory Macdonald,62,Female,84975,71,Gold,6.8,1,118.29,Indian,0.61,2,8.12,Medium,3,40.7,0
CUST1229,Alyssa Vincent,19,Female,65445,83,Platinum,1.3,0,74.03,Thai,0.5,3,6.4,Low,6,46,0
CUST1230,Sarah Long,51,Female,54457,70,Gold,4.3,0,70.51,Chinese,0.46,4,4.44,Low,10,41.2,0
CUST1231,Joyce Johns,50,Male,72430,32,Gold,9.2,0,72.62,Burger,0.35,5,6.95,Medium,9,26,0
CUST1232,Lisa Middleton,28,Female,62368,44,Gold,7.8,1,67.16,Indian,0.25,3,5.18,Low,2,32.8,0
CUST1233,Bryan Lewis MD,22,Female,38522,84,Silver,6,1,38.23,Pizza,0.66,3,3.26,High,10,29.8,0
CUST1234,Dean Nelson,57,Female,60469,14,Silver,9.1,0,42.04,Pizza,0.33,4,2.5,Medium,10,47.6,0
CUST1235,Timothy Cummings,62,Male,44026,46,Basic,8,0,53.82,Pizza,0.38,3,5,High,10,25.5,0
CUST1236,Erica Taylor,25,Male,81900,85,Platinum,4.5,1,63.95,Pizza,0.82,5,9.49,Low,5,25.6,0
CUST1237,Mikayla Page,41,Male,89009,94,Basic,6.3,0,46.67,Chinese,0.57,5,3.87,Medium,6,36.7,0
CUST1238,Veronica Wong,32,Male,67568,78,Silver,4,1,77.4,Thai,0.55,2,10.65,Low,4,54.3,0
CUST1239,Melinda Torres,51,Male,57361,92,Basic,5.4,0,38.84,Italian,0.48,4,5.22,High,7,42.3,0
CUST1240,Shannon Wood,59,Male,78605,75,Silver,12.9,0,113.23,Indian,0.67,5,16.44,Low,2,45.4,0
CUST1241,Eric Walker,50,Female,70451,85,Silver,3.6,0,102.43,Chinese,0.36,3,13.21,Low,7,23.9,0
CUST1242,Joshua Spencer,26,Female,58283,45,Gold,2.6,1,82.46,Pizza,0.58,4,9.56,High,2,41.7,1
CUST1243,Christopher Williams,65,Male,59745,93,Gold,12.7,0,51.99,Healthy,0.33,2,7.05,Low,1,23.9,0
CUST1244,Meghan Alexander,38,Female,43627,34,Silver,2,1,22.49,Thai,0.79,4,1.29,Low,5,42.3,0
CUST1245,Kimberly Schultz,40,Female,53268,15,Silver,10.8,1,76.08,Italian,0.56,3,7.33,Low,2,19.3,1
CUST1246,Monica Long,40,Female,49495,96,Basic,12.7,0,45.94,Healthy,0.35,5,6.84,Medium,8,31.6,1
CUST1247,Rebecca Allen,40,Female,62102,62,Basic,3,,91.08,Burger,0.49,4,11.56,Low,8,15,0
CUST1248,Jeffery Jackson,44,Male,68372,18,Gold,8.8,0,100.07,Healthy,0.62,3,14.63,Medium,1,26.2,0
CUST1249,Michael Mathis,47,Female,74200,36,Silver,2.3,1,100.39,Burger,0.44,5,12.85,Low,4,20.8,0
CUST1250,Debbie Wong,62,Male,44436,15,Gold,2,1,35.3,Burger,0.43,2,4.85,Medium,9,41.5,0
CUST1251,Susan Mckay,41,Female,77920,70,Silver,8.4,0,68.97,Pizza,0.66,4,8.32,Medium,5,35.9,1
CUST1252,Tonya Jenkins,57,Male,44287,94,Basic,13.2,0,59.84,Burger,0.48,4,7.54,Medium,10,30.3,0
CUST1253,Edwin Mays,50,Male,30802,70,Basic,11.2,,25.16,Mexican,0.68,3,2.57,Medium,6,36.2,0
CUST1254,Teresa Wilson,25,Male,70413,24,Basic,2.1,,47.14,Indian,0.52,5,6.71,Low,3,26.7,0
CUST1255,Spencer Nguyen,65,Female,65343,14,Gold,3,1,69.05,Indian,0.62,5,9.15,Low,5,38.2,0
CUST1256,Jeffrey Gilbert,41,Female,74961,25,Silver,13.3,1,107.66,Pizza,0.7,2,14.47,Low,1,34.2,0
CUST1257,Christopher Bartlett,54,Male,70869,83,Basic,2.1,0,84.76,Mexican,0.72,4,9.94,Medium,8,57.8,0
CUST1258,Stephen Wood,30,Female,38764,17,Basic,6,,41.48,Healthy,0.33,4,3.34,Medium,6,51.3,0
CUST1259,Stephanie Harris,67,Male,49984,64,Basic,4.9,0,29.85,Chinese,0.6,5,1.6,High,2,44.4,1
CUST1260,Lisa Yoder,33,Female,61892,3,Basic,12.6,0,69.01,Healthy,0.76,3,9.91,Low,4,37.9,0
CUST1261,Ashley Hicks,33,Male,89598,57,Basic,8.8,0,133.51,Thai,0.65,4,14.5,Medium,4,39.2,0
CUST1262,Natalie Wolfe,64,Male,49554,90,Basic,5.4,0,31.72,Chinese,0.5,4,2.53,Medium,9,47.4,0
CUST1263,Joanna Thomas,66,Female,38456,4,Silver,10,0,39.16,Burger,0.67,4,2.54,Medium,9,37.9,1
CUST1264,Brandon Edwards,45,Female,54720,90,Basic,10.1,0,75.37,Italian,0.79,4,10.02,High,5,38.5,1
CUST1265,Robert Ramirez,67,Female,69588,100,Gold,2.4,1,86.34,Chinese,0.61,3,11.54,Low,3,29.2,0
CUST1266,Danny Davis,59,Female,51308,35,Silver,1.8,1,61.42,Italian,0.63,5,8.07,Low,1,28.1,0
CUST1267,Troy Conley,24,Female,51307,17,Silver,1.2,1,61.7,Indian,0.56,4,7.07,Medium,6,33.9,0
CUST1268,Kevin Hawkins,31,Female,61649,95,Silver,10.9,0,52.99,Italian,0.29,5,4.59,Low,8,15,0
CUST1269,Timothy Sims,37,Female,61374,33,Silver,11,0,48.71,Indian,0.6,3,3.92,Low,1,34.7,1
CUST1270,Lisa Harris,39,Female,69787,70,Basic,5.4,0,91.38,Mexican,0.35,4,4.65,Low,1,32.6,0
CUST1271,Ricardo Navarro,50,Female,39501,43,Gold,7.6,0,51.75,Mexican,0.6,5,6.9,Low,7,43.8,0
CUST1272,Melissa Harrison,51,Male,55747,47,Gold,8.5,1,76.21,Pizza,0.26,4,4.48,Medium,7,47.2,0
CUST1273,Peter Garcia,30,Female,71843,60,Silver,5.9,0,101.53,Pizza,0.31,5,11.48,Low,2,60,1
CUST1274,Alexander Bennett,38,Male,66733,33,Platinum,4.3,1,67.49,Burger,0.48,5,6.78,Medium,3,40.8,0
CUST1275,Christopher Young,57,Female,38804,75,Gold,11,0,38.86,Chinese,0.45,4,3.99,Medium,2,36.5,0
CUST1276,Hannah Wilson,48,Female,60493,90,Basic,4.7,0,78.54,Burger,0.67,4,11.21,Medium,6,29.3,0
CUST1277,Jeffrey Butler,47,Female,67907,72,Platinum,6.6,0,78.09,Indian,0.58,3,4.15,High,8,24.5,0
CUST1278,Darlene Diaz,23,Female,57043,26,Silver,1.6,1,68.56,Burger,0.43,4,8.73,Low,8,44.1,0
CUST1279,Barry Myers,54,Female,46796,66,Gold,4.6,1,60.64,Italian,0.42,3,3.35,High,1,34.7,0
CUST1280,Suzanne Sutton,24,Male,59611,59,Basic,2.8,0,82.86,Indian,0.53,4,4.46,Medium,9,39.2,0
CUST1281,Cassandra Howard,50,Male,41972,5,Basic,11.8,0,35.17,Pizza,0.47,4,3.27,Medium,8,35.2,0
CUST1282,Stephen Porter,49,Female,37661,72,Basic,6.8,0,32.98,Mexican,0.59,4,1.86,Medium,9,35.4,0
CUST1283,Kurt Lopez,44,Male,50492,74,Gold,12.6,0,29.99,Pizza,0.59,3,3.87,Medium,9,37.2,0
CUST1284,Antonio Fisher,40,Female,76404,73,Basic,6.3,,82.38,Chinese,0.68,5,8.48,High,6,39.2,1
CUST1285,Melinda Schaefer,49,Male,80201,78,Platinum,10.3,0,42.98,Indian,0.58,2,2.27,High,3,44.4,1
CUST1286,Tina Stanton,60,Female,48135,42,Basic,3.4,0,46.48,Indian,0.5,1,2.51,Low,1,22.7,0
CUST1287,James Washington,27,Male,64255,18,Basic,5.5,,67,Italian,0.4,3,7.45,Low,8,40.9,1
CUST1288,Judy Williams,64,Male,75292,25,Silver,10.1,0,59.22,Chinese,0.75,5,7.73,Medium,10,22.1,0
CUST1289,Samantha Jordan,69,Male,74443,41,Basic,13.8,0,81.2,Mexican,0.53,5,7.61,High,3,42,0
CUST1290,Nicole Jones,34,Female,62655,21,Basic,10.8,0,33.24,Healthy,0.57,4,3.51,Low,7,38.2,0
CUST1291,Edward Carpenter,67,Female,75925,57,Gold,8.4,1,40.8,Indian,0.76,5,5.3,Medium,10,34.2,0
CUST1292,Jaime Bryant,53,Female,61300,95,Silver,6.3,0,81.08,Indian,0.52,3,9,Medium,6,34.6,0
CUST1293,Manuel Burnett,35,Male,63579,52,Silver,3.1,0,54.69,Italian,0.65,5,3.96,Medium,3,36.4,0
CUST1294,Tina Kelly,30,Male,60894,56,Platinum,12.2,0,38.18,Burger,0.39,2,4.25,Medium,6,45.9,0
CUST1295,Mark Vargas,69,Female,75179,77,Basic,7.9,0,76.85,Thai,0.52,2,8.67,Medium,3,45,0
CUST1296,James Graves,31,Female,55463,50,Silver,7.8,1,70.44,Mexican,0.59,2,8.69,High,9,43.9,0
CUST1297,Regina Davenport,23,Male,38751,54,Silver,7.9,0,27.74,Pizza,0.42,4,3.11,Medium,1,21.5,0
CUST1298,Molly Cole,34,Female,84081,47,Gold,14.2,0,94.41,Chinese,0.74,5,13.87,Medium,8,40.8,0
CUST1299,Rachel Clark,34,Male,72440,22,Basic,10.3,0,42.4,Indian,0.52,4,2.96,Low,5,15,0
CUST1300,Antonio Love,29,Male,57775,51,Basic,6.2,0,31.87,Indian,0.67,5,4.62,Medium,4,15,0
CUST1301,Walter Hawkins,65,Male,63273,57,Gold,4.7,0,65.26,Pizza,0.46,4,6.78,Low,1,46.2,0
CUST1302,Gary Lowe,59,Female,46052,71,Silver,10.1,0,47.92,Mexican,0.76,3,5.62,Low,9,20.5,0
CUST1303,Daniel Edwards,51,Female,45121,70,Silver,6.5,0,51.32,Thai,0.69,4,3.08,Medium,9,33.2,0
CUST1304,Wendy Fitzpatrick,38,Female,41503,25,Platinum,14.7,0,50.89,Burger,0.21,4,4.48,Medium,5,49,0
CUST1305,Tina Moody,29,Male,70047,64,Basic,1.8,,103.38,Indian,0.67,5,13.12,Medium,9,40.8,0
CUST1306,Nicholas Harris,48,Male,25138,87,Gold,7,0,25.55,Thai,0.38,4,3.08,Low,10,38.7,1
CUST1307,Rachel Garcia,25,Male,69189,5,Gold,4.2,1,56.94,Mexican,0.47,4,3.08,Medium,9,34.5,0
CUST1308,Linda Sanchez,52,Female,43137,75,Basic,6.4,0,55.87,Pizza,0.28,3,5.85,Medium,7,36.3,0
CUST1309,Jose Perez,19,Female,73173,62,Silver,11.7,0,56.4,Italian,0.16,4,3.32,Medium,8,28.7,0
CUST1310,Carolyn Patton,39,Male,73518,96,Gold,11.1,0,69.03,Burger,0.68,5,10.33,Low,1,30.2,0
CUST1311,Kevin Nelson,28,Male,29384,8,Gold,13.1,0,17,Chinese,0.34,1,2.38,Medium,4,35.9,1
CUST1312,Mr. Eric Mills DDS,34,Female,51649,14,Silver,13,0,27.13,Indian,0.61,5,1.41,High,10,37.3,0
CUST1313,Daniel Williams,58,Female,73396,55,Gold,12.7,0,107.35,Mexican,0.42,4,14.59,Low,10,33.4,0
CUST1314,Michele Adams,38,Female,74393,14,Gold,4.3,1,99.39,Italian,0.7,3,14.11,Low,4,15,0
CUST1315,Richard Mahoney,38,Female,30857,79,Silver,1.2,0,36.9,Chinese,0.45,5,3.15,Medium,9,50.6,0
CUST1316,Jennifer Scott,40,Female,73013,32,Basic,12.7,0,66.37,Healthy,0.47,4,8.09,Medium,3,44.4,0
CUST1317,Anthony Scott,51,Male,32698,66,Silver,11.5,1,22.02,Mexican,0.37,3,2.07,Medium,10,33,0
CUST1318,Adam Turner,50,Female,50790,94,Silver,12.4,0,33.34,Mexican,0.35,3,3.85,Medium,10,44.7,0
CUST1319,David Estrada,32,Female,65487,49,Basic,3.6,0,49.13,Chinese,0.65,3,4.13,Low,1,31.4,0
CUST1320,Kathryn Fields,29,Male,68047,76,Gold,6.6,0,71.4,Italian,0.49,5,5.87,Low,5,38.2,0
CUST1321,Dana West,45,Male,66789,65,Silver,11.4,0,81.12,Healthy,0.27,4,7.5,Low,7,15.8,0
CUST1322,William Ortega,57,Male,79918,93,Silver,9.6,0,92.72,Thai,0.72,5,5.99,Low,4,37.6,0
CUST1323,Theodore Hess,41,Male,70998,55,Silver,5.4,1,55.37,Thai,0.6,3,7.37,Medium,9,32.2,0
CUST1324,Emily Schneider,44,Female,56175,98,Basic,4.5,0,81.73,Pizza,0.38,2,6.94,Low,6,37.2,1
CUST1325,Sonia Williamson,46,Male,46876,25,Gold,5.7,0,58.03,Italian,0.28,1,5.22,High,6,52.1,0
CUST1326,Joanna Lowe,51,Female,78453,75,Basic,10.7,0,82.72,Burger,0.37,4,11.53,High,3,34.8,0
CUST1327,Frank Simpson,60,Male,33313,32,Basic,13.7,0,37.03,Indian,0.51,5,3.69,High,10,30.4,0
CUST1328,Thomas Thompson,26,Female,65121,83,Gold,2,0,59.89,Chinese,0.67,4,6.25,High,10,30.5,0
CUST1329,Russell Baker,22,Male,52826,82,Gold,6.1,0,39.5,Pizza,0.46,3,5.75,Medium,5,20.8,0
CUST1330,Katie Hughes,53,Female,41133,90,Platinum,8.3,0,35.21,Healthy,0.88,5,4.88,High,10,39,0
CUST1331,Antonio Reeves,45,Male,86100,85,Gold,6.8,1,108.3,Chinese,0.43,5,7.25,Low,6,40.3,0
CUST1332,Tara Larson,54,Female,75111,69,Silver,10.2,0,38.64,Chinese,0.49,1,3.76,Low,4,35.7,0
CUST1333,James Ross,59,Male,55790,7,Platinum,1.4,1,34.37,Italian,0.31,5,5.06,Medium,3,44.2,0
CUST1334,George Powell,35,Male,62084,33,Gold,3.9,1,33.9,Indian,0.48,3,2.96,Low,5,44.3,0
CUST1335,Keith Green,39,Female,66052,78,Basic,8.1,0,35.72,Burger,0.65,2,3.11,High,7,35.7,0
CUST1336,Adam Mejia MD,62,Female,76046,65,Platinum,4.4,0,103.08,Thai,0.77,3,7.16,Medium,6,40.9,0
CUST1337,Donna Arnold,55,Male,64209,20,Silver,2.3,1,77.29,Mexican,0.63,4,4.75,Medium,2,56.7,0
CUST1338,Julie Potter,30,Male,71687,80,Silver,10.5,0,69.84,Mexican,0.21,4,8.66,Low,1,26.8,0
CUST1339,Charles Brown,59,Male,60434,58,Gold,6.9,0,36.13,Chinese,0.34,3,4.59,Medium,5,42.7,0
CUST1340,Mark Wade,30,Female,52192,73,Basic,5.4,0,51.75,Thai,0.23,3,7.6,Low,5,35.9,0
CUST1341,Emily Leon,62,Male,74117,32,Gold,13.9,0,72.15,Thai,0.34,5,9.19,High,6,45.5,0
CUST1342,Jessica Bradshaw,37,Female,55521,2,Basic,1.6,,37.38,Indian,0.34,5,2.78,Low,3,27.1,0
CUST1343,Timothy Perry,28,Male,61742,40,Basic,4.2,0,57.66,Healthy,0.43,5,3.11,Medium,1,37,0
CUST1344,Nancy Duncan,55,Female,71853,48,Silver,3.5,1,64.56,Healthy,0.57,3,9.59,Low,4,28.2,1
CUST1345,Louis Smith,62,Female,58061,89,Platinum,6.3,0,64.79,Pizza,0.28,3,5.45,Low,4,17.3,1
CUST1346,Mason Mcmillan,69,Male,65879,53,Gold,9.9,0,74.78,Italian,0.6,3,6.07,Medium,10,49,0
CUST1347,Jonathan Stone,41,Female,59978,27,Platinum,2.3,1,32.71,Indian,0.61,2,4.6,Low,2,30.7,1
CUST1348,Priscilla Gay,22,Male,53812,86,Platinum,14.8,0,47.06,Indian,0.44,4,5.11,Medium,8,26.6,0
CUST1349,Theresa Johnson,66,Male,49669,58,Gold,3.2,1,55.92,Italian,0.69,4,4,Low,6,29.2,0
CUST1350,Shane Thompson,20,Female,91238,48,Silver,3.5,1,91.52,Thai,0.64,4,12.71,Low,3,53.2,0
CUST1351,Jessica Cordova,65,Male,49948,10,Gold,5.5,0,67.75,Healthy,0.35,4,10.12,Medium,1,48.1,0
CUST1352,William Koch,34,Male,57719,89,Silver,5.9,0,66.88,Healthy,0.58,3,3.92,Low,3,32.8,0
CUST1353,Dakota Collins,59,Male,36536,98,Silver,6.1,0,24.22,Thai,0.45,3,3.3,Low,8,43.6,0
CUST1354,Christian Foster,69,Female,63679,70,Basic,14.4,,36.33,Healthy,0.62,4,3.24,High,4,24.2,0
CUST1355,Tricia Moore,28,Male,68924,76,Platinum,10,1,78.74,Chinese,0.6,3,8.06,Low,3,40.2,0
CUST1356,Martin Hernandez,46,Female,67517,75,Basic,9.7,,35.55,Indian,0.58,3,5.03,Low,4,30.7,0
CUST1357,Robin Smith,20,Male,72424,33,Gold,13.4,0,78.64,Mexican,0.29,4,11.59,Low,4,39.4,1
CUST1358,Cynthia Sanchez,37,Female,68120,30,Platinum,1.1,1,98.11,Italian,0.4,3,7.48,Medium,2,21.3,1
CUST1359,William Russell,56,Male,45606,34,Gold,8.7,0,49.05,Healthy,0.4,2,3.5,Medium,4,29,1
CUST1360,James Burke,54,Female,71608,29,Gold,14.5,0,63.6,Pizza,0.27,5,3.69,Low,9,36.8,1
CUST1361,Jeremy Hunt,43,Male,23655,47,Platinum,13.9,0,27.04,Healthy,0.3,5,2.87,Medium,4,36.7,0
CUST1362,Christina Moran,44,Male,49543,33,Gold,14.2,0,47.47,Healthy,0.36,3,2.44,Low,1,20.4,0
CUST1363,Elizabeth Williams,42,Male,40339,38,Basic,7.1,,42.18,Burger,0.43,2,3.85,Medium,1,25.3,0
CUST1364,Michael Perez,36,Female,57979,65,Platinum,7.6,0,83.57,Chinese,0.6,4,4.79,Low,1,39.2,1
CUST1365,Dr. Joseph Maynard III,46,Male,87607,17,Basic,4.9,,77.63,Italian,0.38,3,7.03,Medium,5,38.1,0
CUST1366,Dr. Jacob Gray,32,Female,77666,21,Silver,1.7,1,113.48,Burger,0.47,4,6.13,High,6,41.6,0
CUST1367,Sabrina Navarro,37,Female,77569,82,Silver,4.6,0,109.01,Burger,0.39,2,14.56,Medium,6,36.9,0
CUST1368,Ann Peterson,64,Male,51009,28,Silver,4,1,35.49,Pizza,0.47,3,2.52,High,6,24.5,0
CUST1369,Kyle Valdez,48,Male,34362,63,Platinum,5.4,1,19.56,Indian,0.46,5,1.62,Low,9,31.5,0
CUST1370,Caleb Fowler,21,Male,86138,1,Platinum,8.8,1,51.75,Pizza,0.67,5,7.09,Low,1,40.3,0
CUST1371,Daniel Schwartz,30,Male,40853,90,Platinum,6.9,0,21.17,Indian,0.42,3,2.64,Low,10,25,0
CUST1372,Kathleen Jones,41,Female,38091,60,Gold,8.8,0,22.64,Indian,0.66,3,1.63,Low,6,23.7,0
CUST1373,Jerry Arnold,60,Female,55883,49,Basic,11.2,,66.11,Italian,0.49,2,3.78,Low,8,32,0
CUST1374,Willie Porter,66,Male,78362,12,Platinum,5.1,1,44.76,Healthy,0.47,2,5.44,Low,8,37.7,0
CUST1375,Paula Tanner,43,Female,76653,12,Platinum,9.6,0,62.78,Italian,0.08,5,5.59,Medium,3,16.6,0
CUST1376,Mrs. Shannon Anderson,18,Female,78672,1,Gold,4.9,1,105.8,Chinese,0.49,4,13.4,Low,5,32.6,1
CUST1377,Austin Nielsen,68,Male,48780,2,Basic,13.5,,25.53,Indian,0.52,4,2.41,Low,10,40.2,0
CUST1378,Brian Kemp,23,Female,74665,93,Platinum,5.6,0,98.14,Burger,0.44,5,8.3,Low,4,42.2,0
CUST1379,Michael Jacobs,19,Male,67830,54,Basic,3.6,0,53.03,Healthy,0.69,5,5.04,High,1,25,0
CUST1380,Robert Wilson,52,Male,68899,81,Basic,13.1,0,42.59,Mexican,0.6,5,5.32,Low,9,38.7,0
CUST1381,Nicholas Hernandez,52,Female,67203,51,Platinum,8.8,0,80.42,Chinese,0.63,1,11.28,Medium,5,44.9,0
CUST1382,Matthew Mckenzie,53,Male,44061,63,Gold,10.3,0,49.74,Italian,0.36,3,2.73,Medium,2,41.1,0
CUST1383,Lindsey Graham,31,Female,70394,1,Basic,11.9,0,96.97,Pizza,0.52,4,9.93,Medium,2,30.9,0
CUST1384,Alison Pacheco,68,Male,29847,39,Gold,8.7,0,36.86,Chinese,0.21,4,1.96,Low,7,15,0
CUST1385,Randy Clarke,67,Male,78260,94,Silver,11.8,0,102.01,Chinese,0.39,5,9.88,Low,4,37.1,0
CUST1386,Sara Wright,26,Male,63066,24,Silver,12.8,0,49.32,Healthy,0.68,4,6.83,Medium,1,50.8,0
CUST1387,Joshua Williams,40,Female,75589,63,Basic,14.5,0,51.21,Chinese,0.32,5,4.41,Low,5,43.2,0
CUST1388,Jason Kent,26,Male,27037,62,Basic,1.7,0,33.81,Chinese,0.53,3,4.84,Low,2,42.5,0
CUST1389,Douglas Poole,69,Male,53955,51,Platinum,8.2,0,70.51,Mexican,0.32,5,7.97,Low,7,36.7,0
CUST1390,Sheryl Harris,57,Female,76240,31,Basic,2.9,,113.64,Thai,0.26,3,16.3,High,9,44,0
CUST1391,Julia Archer,19,Male,64208,80,Silver,12.7,0,58.6,Pizza,0.64,5,7.37,Medium,1,38,1
CUST1392,David Flores,25,Female,45848,44,Platinum,3.2,0,39.98,Pizza,0.5,3,2.41,Medium,2,17.5,0
CUST1393,Megan Riley,37,Male,83632,25,Basic,8.1,0,106.75,Pizza,0.24,4,7.81,Medium,6,43.9,0
CUST1394,Bryan Moreno,39,Male,93398,82,Silver,10.2,0,78.53,Indian,0.25,5,7.02,High,8,26.4,0
CUST1395,Jeffrey Stein,66,Male,63533,24,Gold,14.6,0,90.9,Burger,0.52,4,6.09,Medium,7,35.7,0
CUST1396,Allison Gilmore,61,Male,69070,43,Basic,6.8,0,93.83,Thai,0.62,4,9.34,Medium,9,42.4,0
CUST1397,Jason Jones,30,Female,49903,95,Basic,8,0,46.36,Pizza,0.39,5,4.5,High,2,27.5,0
CUST1398,Juan Johnson,54,Female,61665,59,Basic,5.9,0,77.13,Chinese,0.61,4,11.23,Medium,9,25.1,0
CUST1399,Bruce Coleman,64,Female,52748,4,Gold,2.5,1,66.17,Chinese,0.54,4,6.18,Low,4,39.8,1
CUST1400,Toni Long,40,Male,52516,86,Platinum,14.4,0,31.67,Pizza,0.46,2,4.07,Low,3,23.9,0
CUST1401,Ronald Smith,22,Female,50480,24,Gold,3.1,1,70.8,Healthy,0.53,5,10.21,Medium,7,33.1,0
CUST1402,Briana Wilson,42,Female,59599,20,Silver,1.8,1,59.91,Pizza,0.34,4,8.25,High,5,46.3,0
CUST1403,Susan Davis,40,Male,49124,1,Silver,7.8,0,65.16,Chinese,0.48,4,4.62,Medium,5,51.3,0
CUST1404,Adam Anderson,64,Female,65469,84,Gold,14.2,0,53.69,Indian,0.38,1,5.35,Medium,2,17.2,0
CUST1405,Jessica Castillo,26,Female,45172,39,Gold,12.3,0,63.04,Italian,0.47,4,5.34,Medium,6,32.8,0
CUST1406,Scott Martin,63,Female,80989,12,Platinum,2.7,1,72.02,Italian,0.42,1,6.48,Medium,6,47.7,0
CUST1407,Thomas Dickerson,43,Female,35741,41,Gold,8.9,0,18.26,Thai,0.3,1,1.57,Medium,4,31,0
CUST1408,Destiny Diaz,63,Female,71399,100,Basic,9.3,0,100.34,Thai,0.57,4,13.31,Low,5,42.9,0
CUST1409,Denise Ferguson,26,Male,82388,47,Silver,10.6,0,48.71,Pizza,0.77,3,4.64,High,7,43.7,0
CUST1410,Amanda Riley,59,Male,69059,2,Basic,9.7,0,56.58,Mexican,0.59,3,5.79,Medium,8,28.9,0
CUST1411,Doris Joseph,38,Male,46938,63,Silver,6.1,0,68.06,Pizza,0.51,4,10.09,Medium,6,39.3,0
CUST1412,Patricia Ray,23,Male,58828,11,Platinum,8.9,0,85.34,Healthy,0.58,2,4.78,Low,5,39.9,0
CUST1413,Johnny Watkins,65,Female,67604,30,Basic,13.8,,72.57,Pizza,0.66,3,7.17,Low,3,44.1,0
CUST1414,Sarah Holland,53,Female,44498,42,Silver,8.9,1,50.36,Thai,0.75,2,6.42,Medium,7,18.7,0
CUST1415,John Watkins,40,Male,40846,17,Basic,6.4,,38.74,Italian,0.47,4,2.52,Medium,8,47.9,0
CUST1416,Wendy Cruz,22,Male,73433,68,Gold,8.4,0,58.25,Chinese,0.43,4,6.47,Medium,3,41.9,0
CUST1417,Karen Valenzuela,57,Male,56948,84,Gold,4.1,0,47.19,Pizza,0.52,4,3.49,Low,5,23.7,0
CUST1418,Mark Brown,55,Male,68222,33,Platinum,14.6,0,79.99,Chinese,0.37,3,10.94,Medium,2,33.7,0
CUST1419,Angela Morris,51,Male,78185,62,Silver,13.2,0,97.92,Chinese,0.31,2,8.1,High,10,43.4,0
CUST1420,Danny Stephens,47,Female,63567,94,Gold,6.3,0,82.1,Mexican,0.55,2,6.81,Low,10,24.2,0
CUST1421,Brittany Small,54,Male,46460,39,Gold,6.1,0,59.92,Chinese,0.57,4,6.58,Medium,4,25.8,0
CUST1422,Christopher Brown,68,Male,42675,10,Platinum,5.2,1,25.23,Italian,0.33,5,1.72,Medium,4,35.2,0
CUST1423,Timothy Grant,30,Male,61088,41,Silver,4,0,60.75,Indian,0.36,3,4.77,Medium,8,30.6,0
CUST1424,Kaitlyn Butler,36,Female,65821,73,Basic,10.2,0,36.7,Indian,0.24,3,3.36,Medium,3,37.5,0
CUST1425,Noah Webb,36,Male,62897,96,Silver,8.4,0,66.01,Burger,0.51,2,5.63,Medium,5,43.2,1
CUST1426,Lance Parrish,64,Male,65757,41,Gold,3.8,0,61.91,Healthy,0.35,4,6.35,High,5,37.7,0
CUST1427,Kayla Myers,24,Female,51413,89,Basic,2,,71.35,Pizza,0.57,4,7.85,Low,2,34.9,0
CUST1428,Christopher Moore,69,Male,56190,99,Silver,5.1,0,47.81,Healthy,0.45,4,5.1,Medium,9,43.3,0
CUST1429,Maria Nichols,47,Female,65350,94,Platinum,9.1,0,40.33,Italian,0.69,5,4.65,Low,4,34,1
